city,avg_temp
San Francisco,15.03
San Francisco,14.37
San Francisco,14.20
San Francisco,13.22
San Francisco,14.39
San Francisco,13.58
San Francisco,13.93
San Francisco,14.05
San Francisco,15.05
San Francisco,14.58
San Francisco,14.38
San Francisco,14.70
San Francisco,14.81
San Francisco,14.05
San Francisco,14.46
San Francisco,14.05
San Francisco,13.40
San Francisco,13.80
San Francisco,13.95
San Francisco,14.22
San Francisco,13.81
San Francisco,13.77
San Francisco,14.04
San Francisco,14.64
San Francisco,14.34
San Francisco,14.07
San Francisco,14.12
San Francisco,14.50
San Francisco,14.39
San Francisco,14.81
San Francisco,14.34
San Francisco,14.01
San Francisco,14.05
San Francisco,14.17
San Francisco,13.46
San Francisco,13.95
San Francisco,14.38
San Francisco,14.33
San Francisco,14.30
San Francisco,13.61
San Francisco,14.06
San Francisco,14.14
San Francisco,13.60
San Francisco,13.72
San Francisco,14.24
San Francisco,13.61
San Francisco,14.13
San Francisco,14.10
San Francisco,14.34
San Francisco,15.14
San Francisco,14.24
San Francisco,14.32
San Francisco,14.25
San Francisco,14.25
San Francisco,14.93
San Francisco,14.24
San Francisco,13.93
San Francisco,15.31
San Francisco,14.12
San Francisco,15.13
San Francisco,14.36
San Francisco,14.35
San Francisco,14.81
San Francisco,15.12
San Francisco,14.98
San Francisco,14.20
San Francisco,14.72
San Francisco,14.17
San Francisco,14.41
San Francisco,13.83
San Francisco,14.51
San Francisco,13.65
San Francisco,13.90
San Francisco,14.66
San Francisco,14.06
San Francisco,14.11
San Francisco,14.42
San Francisco,14.18
San Francisco,13.74
San Francisco,14.08
San Francisco,14.59
San Francisco,15.41
San Francisco,15.39
San Francisco,14.59
San Francisco,14.65
San Francisco,14.22
San Francisco,14.19
San Francisco,14.24
San Francisco,14.14
San Francisco,14.74
San Francisco,14.50
San Francisco,14.66
San Francisco,14.51
San Francisco,14.76
San Francisco,13.89
San Francisco,14.25
San Francisco,14.58
San Francisco,14.41
San Francisco,13.82
San Francisco,14.72
San Francisco,14.63
San Francisco,14.96
San Francisco,14.99
San Francisco,14.74
San Francisco,15.22
San Francisco,14.00
San Francisco,15.07
San Francisco,14.97
San Francisco,14.23
San Francisco,15.00
San Francisco,14.95
San Francisco,15.08
San Francisco,14.45
San Francisco,14.73
San Francisco,14.50
San Francisco,15.53
San Francisco,14.97
San Francisco,14.21
San Francisco,15.31
San Francisco,15.56
San Francisco,15.75
San Francisco,14.38
San Francisco,14.41
San Francisco,15.02
San Francisco,15.25
San Francisco,15.00
San Francisco,15.43
San Francisco,15.37
San Francisco,15.17
San Francisco,15.02
San Francisco,14.94
San Francisco,15.05
San Francisco,15.02
San Francisco,14.67
San Francisco,14.50
San Francisco,15.05
San Francisco,16.23
San Jose,14.12
San Jose,13.80
San Jose,14.39
San Jose,13.81
San Jose,14.40
San Jose,13.98
San Jose,14.20
San Jose,14.10
San Jose,14.78
San Jose,14.19
San Jose,13.71
San Jose,13.81
San Jose,14.88
San Jose,14.43
San Jose,14.43
San Jose,15.18
San Jose,14.32
San Jose,14.67
San Jose,14.46
San Jose,14.25
San Jose,14.57
San Jose,14.19
San Jose,14.34
San Jose,14.63
San Jose,14.46
San Jose,14.09
San Jose,14.76
San Jose,14.44
San Jose,15.03
San Jose,14.37
San Jose,14.20
San Jose,13.22
San Jose,14.39
San Jose,13.58
San Jose,13.93
San Jose,14.05
San Jose,15.05
San Jose,14.58
San Jose,14.38
San Jose,14.70
San Jose,14.81
San Jose,14.05
San Jose,14.46
San Jose,14.05
San Jose,13.40
San Jose,13.80
San Jose,13.95
San Jose,14.22
San Jose,13.81
San Jose,13.77
San Jose,14.04
San Jose,14.64
San Jose,14.34
San Jose,14.07
San Jose,14.12
San Jose,14.50
San Jose,14.39
San Jose,14.81
San Jose,14.34
San Jose,14.01
San Jose,14.05
San Jose,14.17
San Jose,13.46
San Jose,13.95
San Jose,14.38
San Jose,14.33
San Jose,14.30
San Jose,13.61
San Jose,14.06
San Jose,14.14
San Jose,13.60
San Jose,13.72
San Jose,14.24
San Jose,13.61
San Jose,14.13
San Jose,14.10
San Jose,14.34
San Jose,15.14
San Jose,14.24
San Jose,14.32
San Jose,14.25
San Jose,14.25
San Jose,14.93
San Jose,14.24
San Jose,13.93
San Jose,15.31
San Jose,14.12
San Jose,15.13
San Jose,14.36
San Jose,14.35
San Jose,14.81
San Jose,15.12
San Jose,14.98
San Jose,14.20
San Jose,14.72
San Jose,14.17
San Jose,14.41
San Jose,13.83
San Jose,14.51
San Jose,13.65
San Jose,13.90
San Jose,14.66
San Jose,14.06
San Jose,14.11
San Jose,14.42
San Jose,14.18
San Jose,13.74
San Jose,14.08
San Jose,14.59
San Jose,15.41
San Jose,15.39
San Jose,14.59
San Jose,14.65
San Jose,14.22
San Jose,14.19
San Jose,14.24
San Jose,14.14
San Jose,14.74
San Jose,14.50
San Jose,14.66
San Jose,14.51
San Jose,14.76
San Jose,13.89
San Jose,14.25
San Jose,14.58
San Jose,14.41
San Jose,13.82
San Jose,14.72
San Jose,14.63
San Jose,14.96
San Jose,14.99
San Jose,14.74
San Jose,15.22
San Jose,14.00
San Jose,15.07
San Jose,14.97
San Jose,14.23
San Jose,15.00
San Jose,14.95
San Jose,15.08
San Jose,14.45
San Jose,14.73
San Jose,14.50
San Jose,15.53
San Jose,14.97
San Jose,14.21
San Jose,15.31
San Jose,15.56
San Jose,15.75
San Jose,14.38
San Jose,14.41
San Jose,15.02
San Jose,15.25
San Jose,15.00
San Jose,15.43
San Jose,15.37
San Jose,15.17
San Jose,15.02
San Jose,14.94
San Jose,15.05
San Jose,15.02
San Jose,14.67
San Jose,14.50
San Jose,15.05
San Jose,16.23
San Salvador,24.48
San Salvador,24.21
San Salvador,24.60
San Salvador,24.70
San Salvador,24.62
San Salvador,24.90
San Salvador,25.05
San Salvador,24.44
San Salvador,24.42
San Salvador,25.31
San Salvador,24.92
San Salvador,25.01
San Salvador,25.40
San Salvador,25.17
San Salvador,24.99
San Salvador,24.99
San Salvador,24.60
San Salvador,24.53
San Salvador,24.62
San Salvador,24.76
San Salvador,24.80
San Salvador,25.16
San Salvador,24.85
San Salvador,24.50
San Salvador,24.93
San Salvador,24.78
San Salvador,24.97
San Salvador,24.71
San Salvador,25.07
San Salvador,24.79
San Salvador,25.26
San Salvador,24.74
San Salvador,25.83
San Salvador,25.14
San Salvador,24.88
San Salvador,25.21
San Salvador,24.89
San Salvador,25.15
San Salvador,24.99
San Salvador,24.97
San Salvador,25.24
San Salvador,25.87
San Salvador,24.95
San Salvador,25.22
San Salvador,25.27
San Salvador,25.12
San Salvador,24.86
San Salvador,24.66
San Salvador,24.67
San Salvador,24.92
San Salvador,24.62
San Salvador,24.60
San Salvador,25.06
San Salvador,24.55
San Salvador,25.19
San Salvador,24.77
San Salvador,24.87
San Salvador,25.06
San Salvador,25.14
San Salvador,25.45
San Salvador,25.80
San Salvador,25.17
San Salvador,24.94
San Salvador,25.15
San Salvador,24.67
San Salvador,25.09
San Salvador,24.89
San Salvador,24.56
San Salvador,24.91
San Salvador,24.99
San Salvador,24.99
San Salvador,24.92
San Salvador,25.31
San Salvador,24.41
San Salvador,25.44
San Salvador,25.40
San Salvador,24.85
San Salvador,25.16
San Salvador,25.62
San Salvador,24.97
San Salvador,24.76
San Salvador,25.24
San Salvador,25.50
San Salvador,25.23
San Salvador,25.47
San Salvador,25.46
San Salvador,25.39
San Salvador,25.45
San Salvador,25.23
San Salvador,25.67
San Salvador,25.40
San Salvador,25.40
San Salvador,25.51
San Salvador,25.88
San Salvador,25.66
San Salvador,25.43
San Salvador,25.48
San Salvador,25.65
San Salvador,25.28
San Salvador,25.59
San Salvador,25.40
San Salvador,25.03
San Salvador,25.24
San Salvador,25.36
San Salvador,25.73
San Salvador,25.69
San Salvador,25.38
San Salvador,25.39
San Salvador,25.52
San Salvador,25.96
San Salvador,26.03
San Salvador,25.77
San Salvador,25.49
San Salvador,25.14
San Salvador,25.70
San Salvador,25.76
San Salvador,26.09
San Salvador,25.39
San Salvador,25.35
San Salvador,25.39
San Salvador,25.71
San Salvador,25.99
San Salvador,25.75
San Salvador,25.52
San Salvador,25.60
San Salvador,25.27
San Salvador,25.53
San Salvador,25.61
San Salvador,25.70
San Salvador,25.48
San Salvador,25.32
San Salvador,25.22
San Salvador,25.82
San Salvador,25.55
San Salvador,25.42
San Salvador,26.04
San Salvador,25.77
San Salvador,25.30
San Salvador,25.43
San Salvador,25.37
San Salvador,25.88
San Salvador,25.81
San Salvador,25.79
San Salvador,25.95
San Salvador,25.55
San Salvador,25.92
San Salvador,26.27
San Salvador,25.45
San Salvador,25.51
San Salvador,25.60
San Salvador,26.20
San Salvador,25.98
San Salvador,25.63
San Salvador,26.06
San Salvador,26.08
San Salvador,26.22
San Salvador,26.12
San Salvador,26.33
San Salvador,26.05
San Salvador,25.77
San Salvador,26.48
San Salvador,26.48
San Salvador,25.67
San Salvador,25.78
San Salvador,25.92
San Salvador,26.12
San Salvador,26.24
San Salvador,26.20
San Salvador,26.07
San Salvador,26.14
San Salvador,26.02
San Salvador,25.71
San Salvador,26.21
San Salvador,25.96
San Salvador,25.95
San Salvador,26.04
San Salvador,26.36
Santa Cruz,25.81
Santa Cruz,
Santa Cruz,
Santa Cruz,
Santa Cruz,
Santa Cruz,
Santa Cruz,26.09
Santa Cruz,26.22
Santa Cruz,26.00
Santa Cruz,25.60
Santa Cruz,25.80
Santa Cruz,25.89
Santa Cruz,26.02
Santa Cruz,25.92
Santa Cruz,25.77
Santa Cruz,23.56
Santa Cruz,25.86
Santa Cruz,25.69
Santa Cruz,26.09
Santa Cruz,26.04
Santa Cruz,26.20
Santa Cruz,26.31
Santa Cruz,26.29
Santa Cruz,26.13
Santa Cruz,26.02
Santa Cruz,26.16
Santa Cruz,26.10
Santa Cruz,26.32
Santa Cruz,25.86
Santa Cruz,25.68
Santa Cruz,26.40
Santa Cruz,26.57
Santa Cruz,26.04
Santa Cruz,25.81
Santa Cruz,25.80
Santa Cruz,26.00
Santa Cruz,25.88
Santa Cruz,25.39
Santa Cruz,25.75
Santa Cruz,25.37
Santa Cruz,25.50
Santa Cruz,26.21
Santa Cruz,26.19
Santa Cruz,25.80
Santa Cruz,25.88
Santa Cruz,25.74
Santa Cruz,25.72
Santa Cruz,25.74
Santa Cruz,25.77
Santa Cruz,25.91
Santa Cruz,26.45
Santa Cruz,26.11
Santa Cruz,25.86
Santa Cruz,26.18
Santa Cruz,25.95
Santa Cruz,26.03
Santa Cruz,26.23
Santa Cruz,25.66
Santa Cruz,25.97
Santa Cruz,26.08
Santa Cruz,26.04
Santa Cruz,26.11
Santa Cruz,26.23
Santa Cruz,26.20
Santa Cruz,26.04
Santa Cruz,26.48
Santa Cruz,26.11
Santa Cruz,26.41
Santa Cruz,26.84
Santa Cruz,26.18
Santa Cruz,26.05
Santa Cruz,25.78
Santa Cruz,26.45
Santa Cruz,26.36
Santa Cruz,26.27
Santa Cruz,26.34
Santa Cruz,25.86
Santa Cruz,26.16
Santa Cruz,26.00
Santa Cruz,26.22
Santa Cruz,26.26
Santa Cruz,26.25
Santa Cruz,26.01
Santa Cruz,26.39
Santa Cruz,26.62
Santa Cruz,26.14
Santa Cruz,26.30
Santa Cruz,25.89
Santa Cruz,26.23
Santa Cruz,26.37
Santa Cruz,26.51
Santa Cruz,26.31
Santa Cruz,26.30
Santa Cruz,26.41
Santa Cruz,26.82
Santa Cruz,26.49
Santa Cruz,26.22
Santa Cruz,26.38
Santa Cruz,26.24
Santa Cruz,26.70
Santa Cruz,26.80
Santa Cruz,26.47
Santa Cruz,26.57
Santa Cruz,26.51
Santa Cruz,26.73
Santa Cruz,26.68
Santa Cruz,26.79
Santa Cruz,26.77
Santa Cruz,26.56
Santa Cruz,26.55
Santa Cruz,26.80
Santa Cruz,26.80
Santa Cruz,26.82
Santa Cruz,26.77
Santa Cruz,26.77
Santa Cruz,26.65
Santa Cruz,26.48
Santa Cruz,26.77
Santa Cruz,26.57
Santa Cruz,26.91
Santa Cruz,26.47
Santa Cruz,26.70
Santa Cruz,27.18
Santa Cruz,27.03
Santa Cruz,26.28
Santa Cruz,26.71
Santa Cruz,26.91
Santa Cruz,26.62
Santa Cruz,26.82
Santa Cruz,26.51
Santa Cruz,26.79
Santa Cruz,26.59
Santa Cruz,26.86
Santa Cruz,26.82
Santa Cruz,26.88
Santa Cruz,26.73
Santa Cruz,27.12
Santa Cruz,26.72
Santa Cruz,26.93
Santa Cruz,26.83
Santa Cruz,27.33
Santa Cruz,27.29
Santa Cruz,26.69
Santa Cruz,26.86
Santa Cruz,26.66
Santa Cruz,26.78
Santa Cruz,26.83
Santa Cruz,26.86
Santa Cruz,26.77
Santa Cruz,26.84
Santa Cruz,26.96
Santa Cruz,27.71
Santa Cruz,26.93
Santa Cruz,26.97
Santa Cruz,27.13
Santa Cruz,27.04
Santa Cruz,27.03
Santa Cruz,26.99
Santa Cruz,27.07
Santa Cruz,27.17
Santa Cruz,27.17
Santa Cruz,26.85
Santa Cruz,26.81
Santa Cruz,27.24
Santa Cruz,26.68
Santa Cruz,27.20
Santa Cruz,27.49
Santiago,2.57
Santiago,5.00
Santiago,5.10
Santiago,5.10
Santiago,5.60
Santiago,5.25
Santiago,4.84
Santiago,4.79
Santiago,4.51
Santiago,4.99
Santiago,5.45
Santiago,5.35
Santiago,5.07
Santiago,5.26
Santiago,4.95
Santiago,4.84
Santiago,4.65
Santiago,4.82
Santiago,5.21
Santiago,4.76
Santiago,5.01
Santiago,5.74
Santiago,6.34
Santiago,5.59
Santiago,5.90
Santiago,5.83
Santiago,5.17
Santiago,5.47
Santiago,5.10
Santiago,5.11
Santiago,4.74
Santiago,5.17
Santiago,5.41
Santiago,5.70
Santiago,4.51
Santiago,5.16
Santiago,5.57
Santiago,4.99
Santiago,4.97
Santiago,5.34
Santiago,5.54
Santiago,6.26
Santiago,5.69
Santiago,4.88
Santiago,5.93
Santiago,5.94
Santiago,5.78
Santiago,5.83
Santiago,5.44
Santiago,5.68
Santiago,5.66
Santiago,5.76
Santiago,5.11
Santiago,5.56
Santiago,5.27
Santiago,5.14
Santiago,5.19
Santiago,5.73
Santiago,6.23
Santiago,5.52
Santiago,5.78
Santiago,5.29
Santiago,5.56
Santiago,5.50
Santiago,5.91
Santiago,5.68
Santiago,5.27
Santiago,5.18
Santiago,5.07
Santiago,5.42
Santiago,5.83
Santiago,6.09
Santiago,5.78
Santiago,5.30
Santiago,5.76
Santiago,6.23
Santiago,5.48
Santiago,5.92
Santiago,5.58
Santiago,5.28
Santiago,5.77
Santiago,5.62
Santiago,5.65
Santiago,5.30
Santiago,5.95
Santiago,5.74
Santiago,5.50
Santiago,5.39
Santiago,5.74
Santiago,6.33
Santiago,6.29
Santiago,5.81
Santiago,5.92
Santiago,5.62
Santiago,5.63
Santiago,5.71
Santiago,6.04
Santiago,6.09
Santiago,6.00
Santiago,5.41
Santiago,5.11
Santiago,4.94
Santiago,5.74
Santiago,5.89
Santiago,5.64
Santiago,6.20
Santiago,6.16
Santiago,5.98
Santiago,5.63
Santiago,5.64
Santiago,6.05
Santiago,5.60
Santiago,5.71
Santiago,6.12
Santiago,6.39
Santiago,6.06
Santiago,5.87
Santiago,5.82
Santiago,5.53
Santiago,5.53
Santiago,5.71
Santiago,5.54
Santiago,6.55
Santiago,6.32
Santiago,5.91
Santiago,6.30
Santiago,6.31
Santiago,6.44
Santiago,5.89
Santiago,5.55
Santiago,6.34
Santiago,6.49
Santiago,6.40
Santiago,6.01
Santiago,6.59
Santiago,6.11
Santiago,6.37
Santiago,5.97
Santiago,6.16
Santiago,6.70
Santiago,6.40
Santiago,6.26
Santiago,6.80
Santiago,6.28
Santiago,5.93
Santiago,5.95
Santiago,6.41
Santiago,6.25
Santiago,6.77
Santiago,6.32
Santiago,6.22
Santiago,6.84
Santiago,5.51
Santiago,6.57
Santiago,6.70
Santiago,6.13
Santiago,6.27
Santiago,6.82
Santiago,5.94
Santiago,26.01
Santiago,26.12
Santiago,25.97
Santiago,26.39
Santiago,26.42
Santiago,25.67
Santiago,26.36
Santiago,25.36
Santiago,24.46
Santiago,
Santiago,22.90
Santiago,25.22
Santiago,23.69
Santiago,26.87
Santiago,25.34
Santiago,25.51
Santiago,25.50
Santiago,25.22
Santiago,25.62
Santiago,25.49
Santiago,25.04
Santiago,25.16
Santiago,25.91
Santiago,25.63
Santiago,25.53
Santiago,25.76
Santiago,25.74
Santiago,25.77
Santiago,25.41
Santiago,25.73
Santiago,25.68
Santiago,25.90
Santiago,26.21
Santiago,25.24
Santiago,25.22
Santiago,25.43
Santiago,25.41
Santiago,25.72
Santiago,25.65
Santiago,25.75
Santiago,25.49
Santiago,25.85
Santiago,25.50
Santiago,25.61
Santiago,25.85
Santiago,26.02
Santiago,25.70
Santiago,25.86
Santiago,25.81
Santiago,25.52
Santiago,25.62
Santiago,25.68
Santiago,25.85
Santiago,26.21
Santiago,26.36
Santiago,25.83
Santiago,25.74
Santiago,25.59
Santiago,25.47
Santiago,25.63
Santiago,25.41
Santiago,25.80
Santiago,25.32
Santiago,25.33
Santiago,25.65
Santiago,25.78
Santiago,25.65
Santiago,25.70
Santiago,25.49
Santiago,25.48
Santiago,25.55
Santiago,25.78
Santiago,25.92
Santiago,26.17
Santiago,25.91
Santiago,25.85
Santiago,26.21
Santiago,26.02
Santiago,25.80
Santiago,25.94
Santiago,25.52
Santiago,26.10
Santiago,25.89
Santiago,25.64
Santiago,25.81
Santiago,25.62
Santiago,25.44
Santiago,25.82
Santiago,26.01
Santiago,25.49
Santiago,25.94
Santiago,26.18
Santiago,25.60
Santiago,25.36
Santiago,25.60
Santiago,26.06
Santiago,25.99
Santiago,25.73
Santiago,25.51
Santiago,25.77
Santiago,26.14
Santiago,25.88
Santiago,26.32
Santiago,26.14
Santiago,26.14
Santiago,25.94
Santiago,26.10
Santiago,26.28
Santiago,26.19
Santiago,26.00
Santiago,25.86
Santiago,25.79
Santiago,26.14
Santiago,26.24
Santiago,25.98
Santiago,26.02
Santiago,26.37
Santiago,26.55
Santiago,26.50
Santiago,26.10
Santiago,26.03
Santiago,25.87
Santiago,26.07
Santiago,26.47
Santiago,26.54
Santiago,26.10
Santiago,25.74
Santiago,25.93
Santiago,26.30
Santiago,26.48
Santiago,26.14
Santiago,25.75
Santiago,25.84
Santiago,26.38
Santiago,26.51
Santiago,26.56
Santiago,26.58
Santiago,26.20
Santiago,26.23
Santiago,26.46
Santiago,26.34
Santiago,25.99
Santiago,26.26
Santiago,26.25
Santiago,26.12
Santiago,26.56
Santiago,26.10
Santiago,25.91
Santiago,26.20
Santiago,26.42
Santiago,25.93
Santiago,26.07
Santiago,26.02
Santiago,26.56
Santiago,26.46
Santiago,26.19
Santiago,26.92
Santiago,26.54
Santiago,26.46
Santiago,26.72
Santiago,26.29
Santiago,26.30
Santiago,26.40
Santiago,26.79
Santiago,26.52
Santiago,26.40
Santiago,26.67
Santiago,26.57
Santiago,26.45
Santiago,26.41
Santiago,26.78
Santiago,26.82
Santiago,26.29
Santiago,27.18
Santiago,27.16
Santiago,26.66
Santiago,26.37
Santiago,26.78
Santiago,27.08
Santiago,27.16
Santiago,26.83
Santiago,27.03
Santiago,27.01
Santiago,27.08
Santiago,26.76
Santiago,26.91
Santiago,26.93
Santiago,26.79
Santiago,26.87
Santiago,26.51
Santiago,24.95
Santiago,25.72
Santiago,25.23
Santiago,24.99
Santiago,25.23
Santiago,25.26
Santiago,25.41
Santiago,25.36
Santiago,25.55
Santiago,25.67
Santiago,25.39
Santiago,24.98
Santiago,25.17
Santiago,25.26
Santiago,25.40
Santiago,25.32
Santiago,25.17
Santiago,24.63
Santiago,25.19
Santiago,25.01
Santiago,25.46
Santiago,25.43
Santiago,25.55
Santiago,25.71
Santiago,25.70
Santiago,25.62
Santiago,25.53
Santiago,25.63
Santiago,25.52
Santiago,25.70
Santiago,25.29
Santiago,25.04
Santiago,25.73
Santiago,25.90
Santiago,25.50
Santiago,25.16
Santiago,25.25
Santiago,25.32
Santiago,25.26
Santiago,24.77
Santiago,25.04
Santiago,24.73
Santiago,25.00
Santiago,25.64
Santiago,25.55
Santiago,25.31
Santiago,25.28
Santiago,25.11
Santiago,25.10
Santiago,25.27
Santiago,25.20
Santiago,25.39
Santiago,25.93
Santiago,25.52
Santiago,25.22
Santiago,25.56
Santiago,25.25
Santiago,25.47
Santiago,25.69
Santiago,25.07
Santiago,25.31
Santiago,25.54
Santiago,25.44
Santiago,25.61
Santiago,25.69
Santiago,25.51
Santiago,25.30
Santiago,25.85
Santiago,25.59
Santiago,25.90
Santiago,26.33
Santiago,25.58
Santiago,25.32
Santiago,25.09
Santiago,25.77
Santiago,25.59
Santiago,25.58
Santiago,25.88
Santiago,25.31
Santiago,25.67
Santiago,25.37
Santiago,25.60
Santiago,25.72
Santiago,25.69
Santiago,25.38
Santiago,25.74
Santiago,25.97
Santiago,25.45
Santiago,25.66
Santiago,25.19
Santiago,25.53
Santiago,25.70
Santiago,25.83
Santiago,25.73
Santiago,25.54
Santiago,25.72
Santiago,26.18
Santiago,25.90
Santiago,25.63
Santiago,25.73
Santiago,25.58
Santiago,26.05
Santiago,25.87
Santiago,25.81
Santiago,25.83
Santiago,25.88
Santiago,26.00
Santiago,26.26
Santiago,26.32
Santiago,26.40
Santiago,25.86
Santiago,26.09
Santiago,26.24
Santiago,26.22
Santiago,26.35
Santiago,26.41
Santiago,26.15
Santiago,26.01
Santiago,25.78
Santiago,26.06
Santiago,25.98
Santiago,26.42
Santiago,25.95
Santiago,26.00
Santiago,26.36
Santiago,26.33
Santiago,25.73
Santiago,26.11
Santiago,26.33
Santiago,25.99
Santiago,26.09
Santiago,25.83
Santiago,26.19
Santiago,25.89
Santiago,26.15
Santiago,26.18
Santiago,26.03
Santiago,26.02
Santiago,26.54
Santiago,26.15
Santiago,26.29
Santiago,25.93
Santiago,26.60
Santiago,26.59
Santiago,26.03
Santiago,26.28
Santiago,25.98
Santiago,26.14
Santiago,26.22
Santiago,26.28
Santiago,26.19
Santiago,26.35
Santiago,26.32
Santiago,27.28
Santiago,26.42
Santiago,26.47
Santiago,26.41
Santiago,26.44
Santiago,26.27
Santiago,26.29
Santiago,26.56
Santiago,26.66
Santiago,26.52
Santiago,26.29
Santiago,26.29
Santiago,26.84
Santiago,26.16
Santiago,26.60
Santiago,27.09
Santo Domingo,25.89
Santo Domingo,26.05
Santo Domingo,25.85
Santo Domingo,26.28
Santo Domingo,26.22
Santo Domingo,25.62
Santo Domingo,26.23
Santo Domingo,25.24
Santo Domingo,25.05
Santo Domingo,
Santo Domingo,
Santo Domingo,
Santo Domingo,
Santo Domingo,
Santo Domingo,25.22
Santo Domingo,25.41
Santo Domingo,25.39
Santo Domingo,25.13
Santo Domingo,25.53
Santo Domingo,25.44
Santo Domingo,24.96
Santo Domingo,25.42
Santo Domingo,25.87
Santo Domingo,25.53
Santo Domingo,25.44
Santo Domingo,25.66
Santo Domingo,25.63
Santo Domingo,25.70
Santo Domingo,25.33
Santo Domingo,25.64
Santo Domingo,25.59
Santo Domingo,25.80
Santo Domingo,26.13
Santo Domingo,25.18
Santo Domingo,25.17
Santo Domingo,25.35
Santo Domingo,25.37
Santo Domingo,25.62
Santo Domingo,25.52
Santo Domingo,25.64
Santo Domingo,25.47
Santo Domingo,25.73
Santo Domingo,25.38
Santo Domingo,25.56
Santo Domingo,25.80
Santo Domingo,26.01
Santo Domingo,25.63
Santo Domingo,25.74
Santo Domingo,25.82
Santo Domingo,25.45
Santo Domingo,25.51
Santo Domingo,25.52
Santo Domingo,25.79
Santo Domingo,26.22
Santo Domingo,26.41
Santo Domingo,25.77
Santo Domingo,25.63
Santo Domingo,25.52
Santo Domingo,25.36
Santo Domingo,25.46
Santo Domingo,25.29
Santo Domingo,25.67
Santo Domingo,25.34
Santo Domingo,25.21
Santo Domingo,25.56
Santo Domingo,25.77
Santo Domingo,25.45
Santo Domingo,25.68
Santo Domingo,25.50
Santo Domingo,25.39
Santo Domingo,25.42
Santo Domingo,25.69
Santo Domingo,25.85
Santo Domingo,26.06
Santo Domingo,25.79
Santo Domingo,25.73
Santo Domingo,26.16
Santo Domingo,26.05
Santo Domingo,25.81
Santo Domingo,25.89
Santo Domingo,25.37
Santo Domingo,26.00
Santo Domingo,25.85
Santo Domingo,25.52
Santo Domingo,25.69
Santo Domingo,25.58
Santo Domingo,25.47
Santo Domingo,25.73
Santo Domingo,25.89
Santo Domingo,25.41
Santo Domingo,25.91
Santo Domingo,26.23
Santo Domingo,25.62
Santo Domingo,25.30
Santo Domingo,25.51
Santo Domingo,26.00
Santo Domingo,25.90
Santo Domingo,25.59
Santo Domingo,25.44
Santo Domingo,25.68
Santo Domingo,26.06
Santo Domingo,25.74
Santo Domingo,26.25
Santo Domingo,26.08
Santo Domingo,26.09
Santo Domingo,25.86
Santo Domingo,25.98
Santo Domingo,26.29
Santo Domingo,26.12
Santo Domingo,25.91
Santo Domingo,25.81
Santo Domingo,25.68
Santo Domingo,26.04
Santo Domingo,26.10
Santo Domingo,25.79
Santo Domingo,25.86
Santo Domingo,26.37
Santo Domingo,26.49
Santo Domingo,26.49
Santo Domingo,26.04
Santo Domingo,25.99
Santo Domingo,25.76
Santo Domingo,25.91
Santo Domingo,26.38
Santo Domingo,26.40
Santo Domingo,25.94
Santo Domingo,25.66
Santo Domingo,26.00
Santo Domingo,26.42
Santo Domingo,26.43
Santo Domingo,26.04
Santo Domingo,25.86
Santo Domingo,25.85
Santo Domingo,26.34
Santo Domingo,26.62
Santo Domingo,26.46
Santo Domingo,26.48
Santo Domingo,26.07
Santo Domingo,26.13
Santo Domingo,26.32
Santo Domingo,26.30
Santo Domingo,25.95
Santo Domingo,26.16
Santo Domingo,26.13
Santo Domingo,26.13
Santo Domingo,26.58
Santo Domingo,26.16
Santo Domingo,25.86
Santo Domingo,26.07
Santo Domingo,26.35
Santo Domingo,25.87
Santo Domingo,26.02
Santo Domingo,25.81
Santo Domingo,26.40
Santo Domingo,26.40
Santo Domingo,26.29
Santo Domingo,26.82
Santo Domingo,26.62
Santo Domingo,26.33
Santo Domingo,26.67
Santo Domingo,26.13
Santo Domingo,26.16
Santo Domingo,26.29
Santo Domingo,26.81
Santo Domingo,26.48
Santo Domingo,26.27
Santo Domingo,26.61
Santo Domingo,26.43
Santo Domingo,26.40
Santo Domingo,26.38
Santo Domingo,26.64
Santo Domingo,26.78
Santo Domingo,26.31
Santo Domingo,27.01
Santo Domingo,27.14
Santo Domingo,26.62
Santo Domingo,26.35
Santo Domingo,26.80
Santo Domingo,27.05
Santo Domingo,27.09
Santo Domingo,26.71
Santo Domingo,26.90
Santo Domingo,27.08
Santo Domingo,27.12
Santo Domingo,26.56
Santo Domingo,26.88
Santo Domingo,27.01
Santo Domingo,26.66
Santo Domingo,26.84
Santo Domingo,26.88
Santo Domingo,20.76
Santo Domingo,21.38
Santo Domingo,
Santo Domingo,
Santo Domingo,20.99
Santo Domingo,
Santo Domingo,
Santo Domingo,20.83
Santo Domingo,21.22
Santo Domingo,21.07
Santo Domingo,22.48
Santo Domingo,
Santo Domingo,
Santo Domingo,
Santo Domingo,
Santo Domingo,
Santo Domingo,
Santo Domingo,
Santo Domingo,
Santo Domingo,
Santo Domingo,
Santo Domingo,
Santo Domingo,21.19
Santo Domingo,20.86
Santo Domingo,20.57
Santo Domingo,20.62
Santo Domingo,
Santo Domingo,20.88
Santo Domingo,20.73
Santo Domingo,20.73
Santo Domingo,
Santo Domingo,
Santo Domingo,21.05
Santo Domingo,20.76
Santo Domingo,20.51
Santo Domingo,20.88
Santo Domingo,21.19
Santo Domingo,21.31
Santo Domingo,21.32
Santo Domingo,20.91
Santo Domingo,21.07
Santo Domingo,21.56
